0.0,1.0,0.0,0.0,-0.35507417790087903,-0.07109935624469449,-0.6356859005019609,-0.21645330613704766,-0.8084052286296449,-0.34298927783048316,-1.0,-0.41145545722523025,-0.40894056109273524,-0.4889475425608162,-0.5340704758015962,-0.6885292471745884,-0.5935695327813054,-0.8086954793876769,-0.6262528057817757,-0.9130082379052699,-0.17262794682996543,-0.5190952398336245,-0.21033025085322948,-0.7466062020655068,-0.22841275891126703,-0.8862546851439982,-0.23781924894983802,-1.0,0.05072124713493605,-0.4985404485446306,0.08356067804922906,-0.7088586478597019,0.10255931253502709,-0.8379721130247811,0.11101266093663517,-0.948847769961567,0.26176057058944985,-0.4413025566757439,0.33665621950944435,-0.5967853361866636,0.3783347667087522,-0.6943701100867321,0.4057323835076422,-0.7852542789557033
0.0,1.0,0.0,0.0,-0.35509104735664493,-0.0711945244582097,-0.6357891926625863,-0.21655964243718237,-0.8084295660052886,-0.3431649625420012,-1.0,-0.4116622799541201,-0.4099032202888367,-0.48950199496707797,-0.5352609145879177,-0.6895179431470497,-0.5947658749237227,-0.8098391025103938,-0.6274374063869524,-0.914160654799911,-0.1738977930435104,-0.5197301521722172,-0.21187348601120584,-0.7471921091179097,-0.2296807679505908,-0.886540487286238,-0.23888027237929696,-1.0,0.049293048133286485,-0.49941020625734933,0.08201947613676289,-0.7098363866971377,0.10094491392222489,-0.8387383602844092,0.10921984504151334,-0.9493651064223205,0.26028761164222713,-0.4424249323213558,0.3352341019619446,-0.5978582056564034,0.3768745723848444,-0.6953476963258514,0.40414255071284605,-0.7861355999780424
0.0,1.0,0.0,0.0,-0.35839033500642,-0.0764533845162229,-0.6368425353099101,-0.2201090975787771,-0.807442511964515,-0.34534282087460444,-1.0,-0.41401374850376166,-0.40313878837399325,-0.4914662968672922,-0.5240656005602895,-0.6902196650247577,-0.5806069802731412,-0.8102213527781585,-0.6124057429671997,-0.9147584235783761,-0.16438309793393252,-0.5198132911272014,-0.19739815571378547,-0.7465906286109018,-0.21465040270806585,-0.8863577071132235,-0.22496439827244077,-1.0,0.0603390918641298,-0.4994094592352794,0.09627407493871834,-0.7081243768195371,0.11536768997315279,-0.8375686067722489,0.1240603478463873,-0.9486646285276669,0.2721985525855025,-0.443381349379595,0.3488712501459087,-0.5990356748875091,0.3918314462472277,-0.6967952168330807,0.42118828061164937,-0.7878250726604354
0.0,1.0,0.0,0.0,-0.3589265024667364,-0.07516236873524747,-0.637225645649574,-0.2194160428553254,-0.8085890781506951,-0.3448611729708151,-1.0,-0.4136168774360505,-0.4040431351846315,-0.4908637354056315,-0.5272012585962027,-0.6886178760421581,-0.5857961765585289,-0.8076901675049186,-0.6176897238002691,-0.9113394782819911,-0.16429375654058903,-0.5207016241145019,-0.1981021780161459,-0.747454016209051,-0.21674986451637016,-0.8866078724333225,-0.22856497140828225,-1.0,0.06078484732396472,-0.5004123723717899,0.09667632960831216,-0.7111132968847876,0.11718166018836897,-0.8395523981900871,0.12599393593960234,-0.9496086041287571,0.27191739703244133,-0.4432092129436899,0.35025671811930037,-0.5992569446993873,0.3942363395126327,-0.6970035120919078,0.4232146527881597,-0.7878252944964451
0.0,1.0,0.0,0.0,-0.35820646851812693,-0.07497677873932752,-0.6365878651350263,-0.219025286861398,-0.8086579738563234,-0.3443524115345621,-1.0,-0.41334098096861477,-0.4038533348945672,-0.49030805447993037,-0.5258556056742695,-0.6888590154739874,-0.5839847698141258,-0.808221030827624,-0.6158024829443939,-0.912064706756076,-0.16553564594012202,-0.5204124179055382,-0.19999522309041584,-0.747456633819257,-0.21870381471183292,-0.8867152443966942,-0.2303641344968021,-1.0,0.058689577191072304,-0.5003885417602697,0.0940468638132205,-0.7112593026530103,0.11455903007763643,-0.8398654703030048,0.12346971410196139,-0.9500615268120379,0.2695441138861849,-0.4434786083736986,0.3473821079103875,-0.5995826525575034,0.3910791796065574,-0.6975324826224583,0.42006220468358507,-0.7886136474253795
0.0,1.0,0.0,0.0,-0.36289348166151925,-0.0772396242810444,-0.6400076556983468,-0.22311324441501956,-0.8098257048798096,-0.34844427433184827,-1.0,-0.41513036601793996,-0.40243027700713385,-0.4888207289094863,-0.5199586266514872,-0.6887441782412197,-0.574380985013796,-0.8092303324551845,-0.6049124452219077,-0.9139803818797901,-0.16417458948062835,-0.5184398605996239,-0.196547838515958,-0.7455878769488237,-0.2136445952573065,-0.8855241077134568,-0.22378490512693275,-1.0,0.05990525782425751,-0.49847404403617424,0.09738327532416007,-0.7076566759998713,0.11776395434271816,-0.8363445561670414,0.1271224056577705,-0.9469208470687761,0.27149049349585597,-0.4420417189647959,0.34931392493576136,-0.5974247481643932,0.39184028212062844,-0.6952167326427682,0.42123036845666123,-0.7865514498650593
0.0,1.0,0.0,0.0,-0.3610964962711833,-0.07672601496729356,-0.6384929331925663,-0.22353966737711617,-0.8098750634438913,-0.34850814808270664,-1.0,-0.41398867698106817,-0.4013295052131424,-0.4883811138228441,-0.5200958888358496,-0.6878548796469103,-0.5763167583626888,-0.8077471434776687,-0.6079759859790452,-0.9120374716096282,-0.16296398245290053,-0.5185339202824129,-0.19507443115365095,-0.745891448470325,-0.21258262223910188,-0.8856652549703856,-0.22308498171306054,-1.0,0.0605948685070912,-0.4986439801368628,0.09631276299452844,-0.708232103482675,0.11645917465449937,-0.8363928905355611,0.12517929795341912,-0.9466196592051064,0.2715003652742112,-0.44200265774371544,0.34985952332005804,-0.5966644994275913,0.39339742182609233,-0.6942092384202253,0.42299798954003326,-0.7853770719909887
0.0,1.0,0.0,0.0,-0.3580551983684005,-0.08006215241823245,-0.6354247622546595,-0.22562362159658622,-0.806490129859119,-0.3496781474717826,-1.0,-0.4156473999533397,-0.39330662672450745,-0.493271839828805,-0.5113385333502899,-0.6904716481308878,-0.5674494953063253,-0.8104039792258301,-0.5980113703269322,-0.9147898161056132,-0.1543548964471261,-0.521539697443683,-0.18568629390458158,-0.7467415376517464,-0.20116211429674952,-0.8859096284531196,-0.20920059159613202,-1.0,0.07093678022863117,-0.5015253086072134,0.10876702134173626,-0.708978886795944,0.12826472984875675,-0.8370322909854859,0.13696733974857164,-0.9469634613196586,0.28407565459452583,-0.44519048543934797,0.3687225338778279,-0.5987006374990087,0.4152082832878803,-0.6954952138730449,0.4463500967937939,-0.7859689306864923
0.0,1.0,0.0,0.0,-0.35704135578189655,-0.0794067935853553,-0.6336394715460097,-0.22584471706416367,-0.8055580123658139,-0.35058788653841516,-1.0,-0.41606809441573855,-0.3949094498356689,-0.49321939835991546,-0.5183665238572,-0.6892475305088582,-0.5771442352028283,-0.8081727316702688,-0.6087563076146574,-0.912369344184502,-0.15198123075580525,-0.5229630216896984,-0.18237452873465623,-0.7479449536435407,-0.2022676162140043,-0.8862661018176052,-0.21735754136580568,-1.0,0.07573147103184852,-0.5019414675734585,0.11689915953503785,-0.7095213145494593,0.13854581990440845,-0.8377021811492541,0.14713089767129767,-0.9478042009787193,0.2883919842732696,-0.4431818834659855,0.3735133841126532,-0.5978821607200102,0.4196611252819927,-0.6953578047639893,0.447837987318142,-0.7860281436389562
0.0,1.0,0.0,0.0,-0.35734557871576766,-0.08007698031398415,-0.6343706299478129,-0.2266064358482073,-0.8061483170656359,-0.3508701623200654,-1.0,-0.41597065929321414,-0.3945191734013126,-0.49323034843237584,-0.5184494317900441,-0.6891284827161741,-0.5776610596366947,-0.8080023241073315,-0.6095605245595459,-0.9119816689479051,-0.1517830402475174,-0.522994309152206,-0.18158311146536618,-0.748082037314324,-0.2013690570238014,-0.886423607602495,-0.2162782306845167,-1.0,0.07572791951911445,-0.5020676976639507,0.1178561069305343,-0.7094646515216932,0.13944431212283429,-0.8375281327221452,0.14776052880431834,-0.9473272765687725,0.288352108590712,-0.44334414242276704,0.3742279820115977,-0.5979165709771356,0.4200833154502642,-0.6952090548323979,0.44747801561604617,-0.7854394216371636
